gene_ID	X0h	X8h	X16h	X24h	X32h	X40h	X48h
PVP01_1214700	121.0393253	107.1443935	105.472393	171.712092	96.10489848	46.29551045	68.52889245
PVP01_1415800	119.204072	146.9739476	145.6703541	134.7544507	87.25430783	43.35922015	38.67472148
PVP01_0945200	86.3442985	108.9767459	82.03408348	172.8865933	166.641424	49.23180075	75.72103364
PVP01_1454100	81.79986174	76.66948052	80.39592206	57.08076382	61.23893531	70.56884362	31.75398185
PVP01_1307400	38.88989153	27.09952708	31.75512909	361.5115042	136.334856	76.04991886	45.45976034
PVP01_0317400	18.09035404	17.06980887	20.66603639	15.97321786	12.7841865	15.36658592	29.17566708
PVP01_0411400	19.75082132	19.57723842	25.58052066	31.32003502	48.36534891	25.4478493	30.93977718
PVP01_0409600	144.5480463	203.0053541	201.24183	87.3828977	44.34235316	52.46172009	67.98608934
PVP01_0318400	53.22234594	65.86824553	91.10697751	281.8020151	429.0301468	481.5516098	756.6675333
PVP01_0407300	68.07915843	88.91730949	130.1708268	143.13256	75.09592068	26.42661273	58.35133416
PVP01_1022000	68.60351652	65.19316834	91.23298992	177.8194988	78.85071671	31.80981162	33.2466904
PVP01_0706100	114.5722422	151.6030483	93.2491886	45.49235086	32.54156563	28.3841396	36.09640672
PVP01_1454500	172.688597	251.1287136	126.012417	119.1727332	160.7410302	175.8837892	104.3538976
PVP01_0712100	63.53472167	42.91562117	64.64436993	110.4814235	157.7908333	102.6722843	78.84215151
PVP01_1327200	23.50872095	35.87553051	27.59671933	21.06272355	18.32698064	15.85596764	15.87699092
PVP01_1240200	30.76234117	42.52986278	28.60481866	14.56381628	9.744589707	15.85596764	22.526329
PVP01_0725500	51.99884373	46.09812791	43.47428387	125.9848409	265.4283196	314.1830625	163.790838
PVP01_1335700	10.66194779	12.05494977	14.11339071	8.456409455	9.47638999	14.97508055	25.91884843
PVP01_0420500	16.51727977	20.34875521	25.95855791	50.66015664	31.28996695	29.36290303	23.20483289
PVP01_1236900	54.27106211	37.03280569	22.43021023	61.30896855	43.71655382	60.48758025	31.21117874
PVP01_0204900	42.56039815	54.29549375	62.62817126	49.09415489	48.81234844	42.47833306	38.5390207
PVP01_0512200	97.96756945	159.8004141	122.988119	241.0076695	77.59911803	35.72486536	36.36780827
PVP01_1318200	77.25542497	112.1592526	66.15651894	33.12093703	17.43298159	21.6306719	26.05454921
PVP01_0729900	81.10071762	121.8032125	60.86399742	147.9871655	209.7321785	254.5763693	112.0888419
PVP01_0917700	142.2758279	46.5803259	41.08004795	88.16589857	263.5509216	168.6409398	143.5714222
PVP01_0941000	28.66490881	21.98822838	17.51572597	39.93304465	38.5313593	63.61962324	44.23845334
PVP01_0421400	80.48896652	75.22288655	115.6793988	66.47677432	27.53517091	15.17083323	33.7894935
PVP01_1464400	134.5852426	174.7485518	123.1141314	169.1281891	123.997669	87.10994567	92.14082767
PVP01_1314100	127.9433735	226.1508576	160.6658317	276.4776091	159.042432	147.7932786	166.6405543
PVP01_0941500	137.6439981	176.1951458	91.86305201	64.98907266	32.80976534	41.10806425	33.65379273
PVP01_0928200	65.98172608	25.55649351	22.68223506	27.79653108	89.39990557	107.7618541	76.5352383
PVP01_0505500	79.26546431	47.73760108	13.48332862	16.52131847	35.04476298	301.0676324	1026.169277
PVP01_1333200	23.50872095	24.88141632	70.18891628	28.03143134	15.46618366	32.78857505	32.70388729
PVP01_1138300	113.6109191	104.2512056	111.7730139	61.85706916	36.11756185	34.35459655	35.96070594
PVP01_0836000	203.6257242	231.2621563	216.7413573	214.9337403	114.6106789	221.8856706	235.9836514
PVP01_1420400	15.55595661	12.92290615	12.6012417	33.19923712	60.25553635	19.47739235	38.40331993
PVP01_0622300	28.05315771	19.19148003	14.99547763	39.15004377	73.9337219	95.03792949	51.56629531
PVP01_0713300	53.04755991	75.41576575	47.3806688	37.1142415	33.34616478	70.27521459	52.92330308
PVP01_0510600	47.0174419	103.7690076	151.8449625	135.3025513	105.3130888	34.06096752	40.43883158
PVP01_1210100	80.4015735	116.0168366	90.09887817	38.13214263	39.87235788	33.76733849	28.63286397
PVP01_1423400	66.06911909	71.84750062	48.64079297	33.90393791	34.41896364	27.50325251	33.51809195
PVP01_1121000	18.96428418	22.85618476	20.28799914	32.02473581	39.60415817	37.3887632	33.2466904
PVP01_1128900	13.1089522	17.93776525	17.26370113	12.21481366	18.86338007	30.73317184	19.81231346
PVP01_1339600	301.6806867	270.0308748	95.5174121	135.928952	494.1132781	2020.461358	2761.103712
PVP01_1117600	64.75822387	62.1071012	52.04312823	116.9803308	59.4509372	221.1026598	111.8174404
PVP01_0915700	57.32981763	22.27754717	31.37709184	95.29120654	417.497559	88.38233813	75.17823053
PVP01_0729000	47.89137204	69.43651066	43.47428387	19.57502189	15.46618366	21.23916653	29.98987174
PVP01_0319000	25.95572536	26.81020828	16.75965146	13.07611462	23.24397545	62.54298346	59.84404271
PVP01_0506500	1285.726032	1066.718395	2212.273993	2178.465036	3069.813957	2064.603589	1283.322249
PVP01_1440000	17.12903088	19.09504043	27.09266966	58.41186531	40.67695703	27.40537616	28.90426553
PVP01_1213000	25.08179521	27.09952708	28.22678141	9.23941033	12.06898725	27.40537616	25.10464377
PVP01_0302500	30.15059006	21.89178878	17.13768872	22.08062469	22.61817611	17.22623645	29.71847019
PVP01_1145800	22.0230397	18.32352365	16.75965146	22.78532548	66.24533003	54.02774158	36.7749106
PVP01_0942200	11.27369889	10.80123499	12.97927895	9.317710418	11.80078753	14.68145152	18.45530569
PVP01_0920600	13.80809632	16.29829209	20.03597431	12.60631409	13.40998584	10.96215047	17.50540025
PVP01_1263200	108.0177661	166.6476256	211.826873	113.3785268	89.39990557	78.00744573	83.32027716
PVP01_0421300	15.20638455	14.36950012	17.26370113	19.10522136	21.81357696	24.66483855	22.93343133
PVP01_1332000	33.47152462	50.53434943	99.1717722	263.7146948	133.0270595	32.59282237	59.02983805
PVP01_0715900	60.47596616	22.27754717	23.43830957	42.36034736	101.2006931	88.38233813	42.61004402
PVP01_0924200	65.28258196	81.97365842	110.0088401	106.7230193	70.26832578	47.7636556	38.94612304
PVP01_0610000	1850.721872	1892.916432	1569.484654	448.5812015	171.379619	158.4618	308.3121656
PVP01_0931300	35.743743	20.5416344	17.51572597	28.81443222	67.85452833	81.04161237	40.71023314
PVP01_0939500	586.0575564	416.9083828	328.766396	94.97800619	99.23389518	114.9068272	88.61260746
PVP01_1215300	16.34249374	18.51640284	14.11339071	42.43864745	71.43052455	37.48663954	45.86686267
PVP01_0616600	62.83557755	81.29858123	62.50215884	33.43413738	51.22614589	48.74241904	37.58911526
PVP01_1464100	24.55743712	18.61284244	15.49952729	15.1119169	53.014144	68.12193504	49.12368132
PVP01_1124200	42.03604006	21.02383239	21.54812331	33.27753721	63.74213267	59.7045695	45.73116189
PVP01_1331000	69.82701873	25.36361431	27.72273175	55.51476207	176.117814	82.11825215	43.55994946
PVP01_1450800	103.9102944	67.02552071	25.32849582	59.89956697	122.7460703	143.3888431	297.5918042
PVP01_1248500	19.83821433	24.59209753	26.46260757	86.59989682	69.19552691	39.15053738	42.06724091
PVP01_1414200	22.6347908	15.8160941	16.75965146	42.51694754	92.88650188	58.43217704	53.33040541
PVP01_1110600	64.84561689	34.42893654	14.99547763	13.78081541	13.49938574	273.5643799	165.6906489
PVP01_0118400	306.5746955	346.3145969	365.940059	302.8647386	202.0437866	137.8098916	91.86942611
PVP01_0320000	17.91556801	12.82646655	15.49952729	19.26182154	24.0485746	27.01387079	17.64110103
PVP01_1449700	106.0077268	122.2854104	146.6784534	230.5937578	226.0923612	156.4063968	426.9146448
PVP01_0826100	133.3617404	131.6400515	109.0007407	99.67601144	57.21593956	81.82462312	94.3120401
PVP01_1123300	41.86125403	67.6041583	31.37709184	63.81457135	36.20696175	30.04803744	38.5390207
PVP01_0206300	46.05611873	62.97505759	78.00168614	32.72943659	32.45216572	29.65653206	29.0399663
PVP01_1303800	127.8559805	199.3406494	215.2292083	62.48346986	24.85317375	19.47739235	29.58276941
PVP01_0413800	113.34874	36.5506077	28.22678141	106.1749187	57.57353919	193.501531	54.41601163
PVP01_1102300	153.3747408	142.9234844	102.7001199	86.99139726	72.68212323	46.09975776	44.64555567
PVP01_1263900	50.07619741	30.47491301	45.61649496	45.72725113	42.10735552	94.05916605	43.96705179
PVP01_0113500	41.686468	32.11438618	26.96665724	39.77644447	45.05755241	43.2613438	30.2612733
PVP01_0908800	157.6569985	186.6106224	190.4047621	65.85037362	50.24274693	32.10344065	40.30313081
PVP01_1317500	90.27698416	78.69471208	76.11149988	93.96010505	116.7562767	113.8301874	68.39319167
PVP01_0204800	28.40272977	55.74208773	39.56789895	169.9894901	115.8622776	66.4580372	37.9962176
PVP01_0946800	13.37113125	22.95262436	15.75155213	13.78081541	16.18138291	14.38782249	42.20294169
PVP01_0211300	52.87277388	38.57583926	38.43378719	67.02487494	50.51094665	59.99819853	58.62273572
PVP01_0302400	32.85977352	53.33109777	43.47428387	13.38931497	16.62838244	21.14129018	18.59100647
PVP01_0513000	77.430211	102.5152928	87.57862983	70.86157923	27.98217044	26.03510736	48.0380751
PVP01_0513500	13.63331029	17.06980887	15.12149004	18.55712075	21.99237677	27.30749982	21.30502201
PVP01_0530300	10.1375897	9.643959814	12.6012417	7.830008754	8.939990557	9.787634345	13.57007771
PVP01_1442500	2870.947925	2851.333159	3671.749807	1278.71873	1041.3301	469.5128195	773.9015319
PVP01_1436000	188.9436977	194.7115486	141.1339071	63.10987056	37.19036072	23.39244608	34.19659584
PVP01_1112800	57.85417572	90.07458466	48.26275572	64.67587231	37.90555996	39.44416641	37.18201293
PVP01_0716500	205.4609775	359.3339427	209.3066247	69.29557748	66.96052927	185.2799181	102.8611891
PVP01_0921800	13.19634522	16.29829209	12.6012417	19.57502189	62.31173418	17.42198913	16.55549481
PVP01_1249400	35.1319919	25.9422519	22.68223506	58.95996592	65.08313125	154.9382517	128.9157383
PVP01_0829700	29.10187389	58.82815487	72.33112737	37.19254158	34.06136402	29.36290303	28.76856475
PVP01_0622000	98.40453453	115.6310782	149.1987018	102.7297149	53.72934325	48.44879001	55.23021629
PVP01_0518100	132.8373823	144.7558368	47.50668122	40.16794491	36.922161	62.15147809	41.79583935
PVP01_1429800	58.29114079	70.88310463	90.09887817	209.296134	102.5416917	84.27153171	74.22832509
PVP01_0916900	116.7570676	203.6804313	97.78563561	178.6024997	115.0576785	55.98526845	58.48703494
PVP01_0831300	160.89054	197.7011762	212.2049103	115.1011287	86.53910859	43.16346746	69.34309711
PVP01_1012900	104.4346525	246.4031733	282.519839	84.17259411	49.52754768	22.51155899	40.84593391
PVP01_1265200	55.14499226	56.12784612	31.37709184	78.06518728	79.29771624	76.93080595	57.5371295
PVP01_1408200	25.51876029	55.74208773	54.94141382	53.16575944	45.68335174	30.04803744	44.91695723
PVP01_0934500	317.4988223	558.4817128	262.8619019	50.34695629	21.45597734	20.06465041	43.55994946
PVP01_0914500	140.7027536	168.6728571	191.7908987	260.9741918	152.2480392	55.10438136	65.54347535
PVP01_0811900	320.9945429	470.2394805	467.3800547	219.5534455	89.48930547	51.580833	57.13002717
PVP01_0519300	363.030583	505.3434943	452.1325523	185.9627079	81.8903135	41.20594059	82.09897016
PVP01_0804800	81.0133246	113.509407	76.74156197	45.64895104	24.58497403	18.00924719	25.5117461
PVP01_0913300	47.0174419	68.66499388	42.2141597	74.22848299	34.86596317	37.78026857	33.11098962
PVP01_1010600	26.39269043	28.93187944	20.79204881	69.53047774	86.27090887	93.2761553	108.0178186
PVP01_1251500	748.9581358	641.1304484	433.7347394	579.8904484	532.4658376	282.5690035	638.2007548
PVP01_1346400	76.2067088	82.9380544	77.62364889	31.63323537	42.37555524	35.8227417	29.44706864
PVP01_0917900	689.0065277	571.3081794	446.5880059	350.0013913	897.3962521	1142.021175	874.9986109
PVP01_0530500	40.72514484	43.39781916	85.81445599	121.2085355	86.44970868	67.63255332	105.1681023
PVP01_1427800	381.7326881	338.5029895	616.8307813	621.3894947	775.5441808	323.5791914	310.4833781
PVP01_0614300	134.9348147	193.5542735	57.58767458	73.21058185	30.30656799	28.09051057	37.04631216
PVP01_1441400	155.3847801	116.3061554	122.6100818	129.7432451	86.09210906	118.4303756	53.05900386
PVP01_1250500	9.875410658	10.4154766	12.85326654	8.29980928	10.10218933	12.23454293	15.60558937
PVP01_0208700	185.7101562	216.9890958	251.8988216	442.1605944	271.9545127	256.3381435	111.5460388
PVP01_1247200	17.12903088	14.27306052	19.15388739	30.30213388	82.87371246	29.85228475	35.96070594
PVP01_0926600	48.8526952	87.27783632	64.64436993	122.1481366	35.49176251	17.61774182	53.33040541
PVP01_1024600	135.4591727	208.79173	169.7387257	85.66029577	29.77016855	28.77564497	46.40966578
PVP01_1145600	27.09183455	56.41716491	64.01430785	120.5821348	45.68335174	25.83935467	28.09006087
PVP01_0415100	390.2972035	375.1500368	195.6972836	142.9759599	51.49434561	91.0249994	95.5333471
PVP01_0731700	166.920658	184.6818304	128.9107026	52.22615839	55.42794145	50.79782225	47.35957122
PVP01_0115900	52.43580881	72.23325901	63.88829543	122.2264367	60.07673654	41.79319865	62.42235748
PVP01_0118600	46.23090476	30.08915462	16.50762663	62.95327039	146.6158451	51.28720397	59.97974349
PVP01_1204600	375.352998	474.0970645	468.0101168	56.06286268	87.79070727	25.64360198	48.71657899
PVP01_1222700	126.0207272	117.2705513	147.4345279	103.0429152	53.90814306	125.8689777	91.59802456
PVP01_0810600	11.71066397	10.70479539	13.10529137	8.534709542	9.565789896	12.23454293	23.47623444
PVP01_0527600	501.3737252	533.6002965	305.8321361	643.93992	297.7910854	169.4239505	229.1986126
PVP01_0211400	41.77386102	74.16205097	66.03050652	50.34695629	33.7931643	34.94185461	34.46799739
PVP01_0106400	39.93860771	21.50603039	12.6012417	23.02022574	47.38194995	171.1857247	54.0089093
PVP01_1462900	86.69387056	122.7676084	70.06290386	91.7677026	52.9247441	25.05634392	24.83324221
PVP01_0718700	20.18778639	20.5416344	13.86136587	9.474310593	14.21458499	14.97508055	17.36969947
PVP01_1030100	13.7207033	11.95851017	17.51572597	28.81443222	31.55816667	23.8818278	20.49081735
PVP01_0609700	17.56599595	12.44070816	14.49142796	23.255126	60.79193579	56.47465017	55.7730194
PVP01_0914000	97.18103232	101.261578	70.18891628	211.6451366	260.4219249	199.1783589	548.0954388
PVP01_0911200	205.3735845	284.2074957	281.5117396	56.76756347	37.63736024	24.86059124	32.83958806
PVP01_0206400	41.86125403	23.53126195	21.67413573	23.255126	93.33350141	30.24379012	35.28220205
PVP01_0412200	27.61619264	26.52088949	43.47428387	43.22164832	28.25037016	34.35459655	31.34687952
PVP01_1447800	13.89548933	10.70479539	12.6012417	45.80555121	89.04230594	151.904085	93.63353622
PVP01_1463000	14.76941948	12.92290615	13.23130379	8.847909892	10.19158923	12.03879024	18.45530569
PVP01_0313100	87.21822865	83.32381279	125.2563425	88.08759849	69.28492681	94.35279508	146.2854377
PVP01_1435200	177.0582477	231.7443543	103.8342316	122.4613369	104.15089	228.3455093	123.0806049
PVP01_1143700	28.49012278	16.39473168	18.5238253	32.33793616	233.9595529	91.41650478	83.99878104
PVP01_0822300	139.1296794	193.9400319	254.9231196	124.8103395	106.6540873	50.0148115	53.19470463
PVP01_0312100	476.9036811	180.7278069	296.7592421	1093.539023	2183.413894	1339.829265	757.3460371
PVP01_0723700	131.6138801	211.7813575	141.0078946	63.18817065	29.41256893	22.51155899	32.29678496
PVP01_1014000	24.9944022	20.34875521	21.54812331	56.53266321	60.88133569	42.38045671	39.08182381
PVP01_0714500	50.77534153	60.17830924	42.08814729	36.17464045	73.03972285	55.2022577	51.70199608
PVP01_0713600	44.83261653	32.69302377	30.99905459	22.31552495	35.49176251	16.4432257	21.98352589
PVP01_1245400	130.1281989	153.7247194	39.69391136	40.95094579	74.64892115	431.1452929	689.3599478
PVP01_0611300	21.4112886	20.5416344	15.12149004	21.84572442	14.12518508	18.10712354	21.84782512
PVP01_0309700	85.90733343	74.54780936	110.2608649	160.5934796	68.39092776	41.20594059	50.20928754
PVP01_1335900	8.826694482	10.2225974	12.6012417	7.830008754	9.655189801	10.27701606	16.41979403
PVP01_0829100	43.60911432	58.73171527	75.35542538	22.47212513	25.92597261	16.54110204	18.04820336
PVP01_1346500	191.5654882	201.4623205	145.6703541	194.6540176	133.8316586	190.1737353	60.25114504
PVP01_1410400	90.18959115	71.94394021	87.83065467	45.10085043	77.68851794	80.84585969	64.72927069
PVP01_1138200	42.56039815	16.49117128	15.87756454	26.23052933	137.7652545	161.3980903	89.5625129
PVP01_0821700	10.39976875	10.99411419	13.23130379	9.004510068	11.62198772	12.03879024	20.62651812
PVP01_0833500	30.06319705	42.62630238	63.88829543	88.16589857	91.63490321	29.55865572	40.71023314
PVP01_0617700	15.73074264	14.94813771	14.23940312	20.51462294	27.80337063	22.80518802	36.63920982
PVP01_0205500	13.98288235	15.04457731	14.86946521	19.34012162	15.01918414	22.21792996	26.73305309
PVP01_0927200	154.860422	193.9400319	104.2122689	138.669455	52.65654438	42.47833306	57.26572795
PVP01_1121700	283.6777256	245.2458981	258.8295046	307.0929433	280.5369037	280.1220949	282.6647188
PVP01_0115000	126.1955132	167.1298236	53.93331449	33.66903764	35.3129627	80.55223066	68.52889245
PVP01_1340000	53.39713197	118.9100245	78.25371097	142.0363588	93.86990085	54.32137061	58.21563339
PVP01_1237000	49.28966028	22.37398677	27.97475658	113.4568269	141.3412507	68.7091931	113.3101489
PVP01_0821500	80.92593159	122.0925312	99.42379703	60.21276732	25.47897309	34.35459655	61.47245204
PVP01_1438800	54.00888307	79.65910806	46.87661913	72.97568159	33.52496459	44.72948895	48.58087821
PVP01_1226000	25.95572536	29.02831904	26.08457032	95.76100707	48.63354863	42.67408574	70.15730177
PVP01_1239400	90.10219813	62.0106616	52.04312823	76.26428527	86.7179084	88.0887091	66.62908157
PVP01_0709100	31.02452021	28.93187944	22.9342599	31.71153546	28.42916997	48.44879001	70.97150644
PVP01_0603900	382.6940113	625.3143543	384.0858471	384.0619294	184.3426053	157.2872839	126.2017227
PVP01_1438500	97.70539041	130.4827763	133.3211372	92.31580321	52.65654438	41.20594059	36.91061138
PVP01_0906300	48.15355109	51.49874541	23.94235923	41.4990464	149.0296426	119.3112627	134.6151709
PVP01_1444900	61.26250329	91.81049743	82.9161704	99.51941127	28.9655694	27.30749982	36.50350905
PVP01_1316500	149.4420551	231.7443543	111.7730139	138.669455	103.0780911	101.7913972	96.61895331
PVP01_1340600	33.12195256	39.25091644	47.25465638	72.8973815	53.99754296	53.44048352	42.06724091
PVP01_0834200	34.60763381	19.96299682	15.75155213	32.65113651	170.3068201	176.3731709	203.5511657
PVP01_1221000	133.8860985	100.5865009	123.9962184	240.3812688	275.6199089	435.6476047	513.6274414
PVP01_0932000	19.92560735	11.95851017	19.02787497	18.2439204	19.75737913	22.12005362	23.06913211
PVP01_0509400	120.4275742	174.1699142	96.77753627	147.3607648	37.90555996	29.65653206	46.40966578
PVP01_1009600	45.96872572	81.97365842	75.73346263	48.62435436	34.59776345	30.83104819	35.28220205
PVP01_1257300	85.90733343	114.956001	69.05480453	65.3805731	38.71015911	44.72948895	35.68930438
PVP01_0816500	59.68942902	95.08944377	92.99716376	27.09183029	23.86977479	24.5669622	32.0253834
PVP01_0203300	63.7095077	21.31315119	24.95045857	23.09852583	51.13674598	25.34997295	35.82500516
PVP01_0729800	146.3832996	199.437089	144.9142796	79.78778921	32.183966	28.09051057	35.28220205
PVP01_1242600	109.5034474	101.4544572	48.1367433	32.72943659	26.10477243	18.79225794	24.42613988
PVP01_0718000	39.3268566	20.9273928	18.77585014	119.7208339	145.2748465	118.6261283	56.85862562
PVP01_1028000	80.92593159	161.9220853	100.5579088	223.2335496	111.3922823	117.5494885	84.40588337
PVP01_0314200	112.4748099	121.7067729	166.0843656	125.2801401	226.0923612	72.72212318	65.54347535
PVP01_0615800	109.8530194	193.2649547	166.3363905	93.80350488	54.08694287	48.64454269	50.75209065
PVP01_0311700	20.18778639	18.99860083	21.04407364	29.12763257	41.92855571	57.4534136	31.07547796
PVP01_1338900	77.51760402	137.1371086	93.37520101	125.4367402	57.752339	38.0738976	51.70199608
PVP01_1447400	76.2067088	51.7880642	121.7279948	61.15236837	75.63232011	200.8422568	93.90493777
PVP01_1032700	8.826694482	9.643959814	12.6012417	8.29980928	9.655189801	16.83473107	22.11922667
PVP01_0826600	12.75938014	12.73002695	14.11339071	14.79871655	18.95277998	21.43491921	22.93343133
PVP01_1245100	21.14910955	11.37987258	18.77585014	15.34681716	12.7841865	12.52817196	20.7622189
PVP01_1137800	87.21822865	87.66359471	78.88377306	80.02268947	83.76771152	66.94741892	59.84404271
PVP01_1138800	17.39120992	25.65293311	27.72273175	13.8591155	16.0025831	15.85596764	20.7622189
PVP01_1134800	341.0949363	455.2913428	1007.973324	520.0691815	553.1172157	605.2673079	421.2152122
PVP01_1241100	11.53587794	10.319037	13.10529137	12.29311374	13.05238621	12.52817196	22.11922667
PVP01_1140500	19.13907021	14.08018133	15.62553971	36.40954071	268.825516	64.98989205	55.36591707
PVP01_1323400	190.778951	293.0799388	360.3955127	340.5270807	138.7486534	62.15147809	127.6944313
PVP01_1462600	18.70210514	14.17662093	15.49952729	9.787510943	23.95917469	24.07758049	19.40521113
PVP01_1424100	135.0222077	172.1446827	170.7468251	146.4211637	104.0614901	31.51618259	57.13002717
PVP01_0615600	247.9339826	185.742666	194.8151967	182.6741042	192.4779967	131.0564239	92.27652845
PVP01_1457400	71.22530696	124.5999608	100.8099336	180.4034017	62.75873371	62.64085981	67.0361839
PVP01_1453800	53.92149006	29.41407743	44.10434596	116.27563	239.7705467	89.6547306	85.35578881
PVP01_0727700	831.0201766	728.9869224	820.9708969	374.1178183	394.5217833	229.2263963	227.0274001
PVP01_1113800	75.24538564	90.46034306	86.06648083	47.91965358	17.25418177	20.06465041	21.84782512
PVP01_1427700	374.1294958	424.4306714	260.3416536	82.29339201	56.67954013	32.59282237	42.47434324
PVP01_1203700	113.5235261	140.4160549	116.4354733	186.9806091	279.4641048	76.04991886	153.7489805
PVP01_1466300	10.1375897	10.5119162	12.6012417	7.830008754	8.939990557	13.31118271	13.57007771
PVP01_1215400	59.07767792	62.0106616	20.91806123	77.51708667	189.349	407.6549705	343.5943677
PVP01_0720600	234.3880654	351.329456	239.8016296	58.33356522	46.84555052	35.52911267	43.15284713
PVP01_0710900	469.9996329	530.7071086	441.0434596	288.1443222	270.0771147	156.0148915	124.4376126
PVP01_0116400	244.438262	223.8363073	313.2668687	409.5877579	581.5463857	509.6421203	234.7623444
PVP01_1452900	136.3331029	203.1017937	290.5846337	179.8553011	153.7678376	70.27521459	94.58344166
PVP01_1204000	10.22498272	13.40510414	13.86136587	11.27521261	12.51598678	39.6399191	28.09006087
PVP01_0214700	131.6138801	153.9175986	100.1798715	44.47444972	34.41896364	28.18838691	19.94801424
PVP01_1111000	33.82109668	63.45725558	66.53455619	77.43878658	30.84296742	21.72854824	29.17566708
PVP01_0711600	556.3439314	637.3693041	871.2498513	1268.226518	921.0872271	370.9513417	514.5773469
PVP01_0927000	111.4260937	140.3196153	125.5083674	72.8973815	59.71913692	88.38233813	45.18835878
PVP01_0721900	39.41424962	56.22428572	72.58315221	36.4878408	22.70757601	19.379516	19.26951035
PVP01_0942400	14.15766838	16.00897329	23.43830957	56.29776294	34.59776345	23.78395146	24.83324221
PVP01_1252800	124.0980808	145.6237932	85.68844358	70.23517853	31.37936685	19.67314503	25.64744688
PVP01_1028200	113.34874	221.9075153	274.7070691	708.5374922	511.9932592	349.1249171	244.3970996
PVP01_0918200	19.48864227	18.90216124	18.5238253	83.70279358	109.6936841	60.29182756	33.65379273
PVP01_1244500	241.9912576	278.9997574	159.53172	156.2086747	100.7536936	88.18658544	72.87131732
PVP01_1467800	70.2639838	44.36221515	53.80730207	76.81238588	211.3413768	145.9336281	36.50350905
PVP01_1332500	17.74078198	13.98374173	15.49952729	11.11861243	10.37038905	12.72392465	20.62651812
PVP01_1423300	123.9232948	102.708172	67.16461827	38.28874281	34.41896364	51.38508031	41.11733547
PVP01_1326200	86.51908453	115.2453198	115.1753492	104.687217	86.80730831	59.60669316	52.24479919
PVP01_1318500	43.34693528	25.36361431	23.18628473	62.71837012	144.6490472	152.7849721	117.3811722
PVP01_1453700	310.6821672	94.51080618	114.9233243	175.6270964	512.4402587	402.1738952	253.896154
PVP01_1459200	31.11191322	70.40090664	54.81540141	22.15892477	12.8735864	23.00094071	16.55549481
PVP01_0816300	231.4167029	243.0277873	113.7892126	152.1370701	67.22872899	77.7138167	68.25749089
PVP01_1142500	12.32241507	15.7196545	12.6012417	13.31101488	8.939990557	11.74516121	13.57007771
PVP01_0528200	10.22498272	11.47631218	13.3573162	8.691309717	12.15838716	14.8772042	16.96259714
PVP01_1300800	292.1548481	275.3350527	218.757556	131.5441471	48.45474882	39.44416641	58.35133416
PVP01_0421900	14.33245441	15.5267753	13.73535346	9.004510068	10.28098914	23.78395146	28.90426553
PVP01_1255100	148.1311599	176.870223	153.3571115	111.4210246	53.90814306	46.68701582	57.13002717
PVP01_1442600	161.3275051	209.5632468	144.4102299	170.3809905	40.76635694	29.16715035	54.95881474
PVP01_0507400	155.2973871	257.3008478	229.4686114	89.49700006	43.00135458	30.43954281	33.65379273
PVP01_1128800	68.77830255	55.06701054	23.18628473	13.78081541	41.66035599	138.2013969	94.04063855
PVP01_1321900	72.36141615	65.38604754	96.77753627	250.2470798	261.6735236	265.9300251	108.6963225
PVP01_0930500	163.1627584	298.8663146	999.1524546	937.5652483	259.7961256	167.6621763	171.6614831
PVP01_0114000	127.5064084	134.2439206	120.8459079	63.34477082	62.22233427	111.2854025	111.6817396
PVP01_1004800	294.0774944	316.9005195	288.0643853	290.8848252	239.1447474	207.5957244	312.3831889
PVP01_1253500	13.80809632	13.69442294	15.12149004	11.04031234	12.7841865	17.1283601	27.41155698
PVP01_0406600	66.59347718	119.5851017	95.13937485	145.5598627	69.28492681	32.49494602	61.74385359
PVP01_1201800	140.6153606	149.6742563	144.5362423	28.03143134	42.64375496	63.13024152	54.82311396
PVP01_1140400	254.0514937	253.7325827	334.5629672	1099.176629	1014.063129	795.1474142	424.8791332
PVP01_0833700	54.35845513	26.90664788	24.32039649	42.7518478	141.6988503	118.8218809	59.3012396
PVP01_1259000	98.05496247	147.1668268	131.8089882	132.7969485	32.89916525	33.76733849	40.43883158
PVP01_0509900	111.6008797	89.01374908	155.1212854	591.5571614	356.6162233	293.3354013	151.1706657
PVP01_1443700	206.7718727	295.3944891	182.4659798	84.01599393	25.6577729	24.37120952	47.63097277
PVP01_1005000	208.8693051	277.3602843	139.6217581	123.0094375	38.97835883	22.02217728	36.91061138
PVP01_1225900	101.113718	129.9041387	219.5136305	61.15236837	64.90433144	48.84029538	78.70645073
PVP01_0613200	11.18630588	11.09055379	13.3573162	11.11861243	12.96298631	18.79225794	21.30502201
PVP01_1437900	261.829472	285.7505293	248.1184491	190.0343125	203.0271855	199.765617	110.3247318
PVP01_1126400	323.6163333	363.6737246	356.3631153	246.7235759	140.089652	79.27983819	78.70645073
PVP01_1248100	68.51612351	104.4440848	50.53097923	37.03594141	27.80337063	24.46908586	27.41155698
PVP01_1015100	19.6634283	18.03420485	25.58052066	8.456409455	10.10218933	15.07295689	19.67661268
PVP01_1456000	54.97020623	50.63078902	34.65341468	25.21262819	16.98598206	29.85228475	42.61004402
PVP01_1269800	87.74258673	75.22288655	73.33922671	57.15906391	90.11510481	80.06284894	53.33040541
PVP01_1332200	19.75082132	25.07429552	16.2556018	15.50341733	15.01918414	22.70731168	51.83769686
PVP01_0909100	88.35433784	62.78217839	86.31850566	34.60863869	24.40617422	30.14591378	21.57642356
