id	0%troph	20%troph	40%troph	60%troph	80%troph	100%troph
PVP01_1230600	75.95561011	0	96.48835209	8.442193329	42.79517496	76.30176565
PVP01_1230500	0	797.3225711	1072.437095	1553.507802	1927.186362	2876.477058
PVP01_1230400	4303.027491	2293.378312	3987.801911	4213.983142	2993.85397	1237.632464
PVP01_1230300	218.7109454	142.4398024	292.4792696	223.8937008	377.6457485	361.6702194
PVP01_1230200	1936.559013	1787.185506	4320.799025	3514.095423	5511.594459	3990.958616
PVP01_1230100	43.05869961	246.7555361	347.119802	275.0715415	562.7673896	613.9755417
PVP01_1230000	288.831	180.4687339	341.4270105	159.932448	475.8820824	376.6465939
PVP01_1229900	8313.015857	3243.246231	5784.277045	2173.895051	1580.959429	2193.001979
PVP01_1229600	0	183.5887115	2311.234022	1832.47286	2630.36405	4493.089284
PVP01_1229500	104.2589305	104.2589305	0	379.1002908	379.1002908	379.1002908
PVP01_1229400	0	0	0	0	0	0
PVP01_1229000	1639.631603	1884.072904	3648.971434	1451.636861	996.2138369	2952.81736
PVP01_1228900	5174.730279	2078.464621	8727.062083	3403.285984	6651.589667	6786.996177
PVP01_1228800	23.05294306	5.344045027	75.12341959	92.56239394	97.4700637	92.56239394
PVP01_1228700	120.8362513	192.8742064	633.4918089	480.2287062	1017.86557	1058.438047
PVP01_1228500	22824.82773	12815.61309	19340.1161	8247.161094	10427.64826	9277.839321
PVP01_1228400	2085.10204	1512.605828	2763.392056	1715.193743	2120.777916	2207.41562
PVP01_1228300	231.6274363	208.7001942	342.8054104	282.3635531	277.3559668	238.6444636
PVP01_1228200	257.6276464	24.82698763	241.3731843	58.29493983	75.06940712	79.34215336
PVP01_1228100	66.26337613	149.4250414	1238.113171	1019.940106	1518.933673	2071.585379
PVP01_1228000	384.713259	50.16511689	988.8848658	1666.260315	2018.877276	2007.268561
PVP01_1227900	0.559273205	10.3712483	3.454032071	15.46186654	9.877342842	18.64573803
PVP01_1227800	151.8962672	134.3072416	333.7010277	279.9494562	371.0008178	468.7519273
PVP01_1227700	317.3734816	153.0393825	495.1471263	139.1731518	612.8165257	335.7673674
PVP01_1227600	674.8382464	835.7247528	1326.494453	1423.909157	1971.03076	2015.25107
PVP01_1227500	46.03618919	22.85881643	94.86616065	60.43346942	122.3018273	127.3117403
PVP01_1227400	78.1921426	49.1710489	162.8608826	45.61053294	83.54052525	100.2895166
PVP01_1227300	29.28063078	236.4763512	234.8165581	261.0614961	395.1835523	466.5974234
PVP01_1227200	1105.530741	611.1094473	1423.312668	977.0047948	1727.767315	1591.978158
PVP01_1227100	10175.70286	5943.869159	8643.168982	3601.960902	5648.010792	68.82057824
PVP01_1227000	2431.954876	1187.139495	2240.249725	962.258004	1322.788048	1083.782576
PVP01_1226900	1487.670484	1189.622324	993.238779	373.2750138	301.7044654	217.0238762
PVP01_1226800	510.3868868	664.5055858	647.6852795	490.383781	1146.38705	961.6226993
PVP01_1226700	114.232729	353.2481838	495.2153019	273.9456165	572.3547598	835.2094232
PVP01_1226600	280.8944131	332.149971	83.95311529	958.0202617	492.0507102	492.0507102
PVP01_1226500	0	0	0	0	0	0
PVP01_1226400	98.66126055	275.9410251	261.996578	667.6665707	517.5553829	767.8249472
PVP01_1226300	767.1475027	10065.67217	12926.14539	19578.41138	33590.89553	39470.80014
PVP01_1226200	1083.030231	802.0064445	824.5522584	503.2647787	650.9627518	503.7213898
PVP01_1226100	12867.80564	6791.611624	9964.073487	4708.096902	6418.22522	2189.986613
PVP01_1226000	135.6801226	132.8591082	63.5461548	507.4834643	448.3476446	452.1173507
PVP01_1225800	0	0	0.74885354	0.74885354	65.6810868	65.6810868
PVP01_1225700	310.7541467	28.84630699	540.2076488	1349.220284	1559.572084	1959.559296
PVP01_1225600	283.9340693	99.12399969	179.5894402	196.9331955	457.4460353	354.0641605
PVP01_1225300	311.7216306	290.5134003	44.46263052	10.8849576	32.0931879	10.8849576
PVP01_1225100	8471.490872	6723.340123	5881.259149	3830.933298	3801.924747	2603.027656
PVP01_1225000	432.5223762	642.0717225	370.1465547	913.6504316	496.0947375	704.9344143
PVP01_1224800	2736.581951	1283.527292	1090.354936	601.7231011	92.14149965	0
PVP01_1224700	868.6217765	464.0203953	406.6909543	391.3855216	114.6220509	25.73496892
PVP01_1224600	166.6173374	252.8216605	321.8373207	337.5612902	285.7358381	399.3716813
PVP01_1224500	392.0532375	684.2605447	452.6962322	1118.819423	964.3612286	1320.762313
PVP01_1224400	388.4747563	435.5861922	1258.114246	466.3260889	1136.937783	1025.556528
PVP01_1224300	231.9954738	554.7482427	1154.596646	801.6645157	1216.99631	1208.899762
PVP01_1224100	11899.23932	8536.365944	12488.16709	9429.665815	11501.34068	10405.39626
PVP01_1224000	3682.067657	2489.494523	3492.848901	1252.575594	3318.243382	821.6464419
PVP01_1223800	0	178.3886506	588.8044156	283.8900875	568.1526746	537.080497
PVP01_1223700	214.6459165	175.9599061	86.35226505	590.9235169	346.0906942	328.4316375
PVP01_1223600	8457.518284	3557.459962	5788.937627	2312.886193	3239.153494	593.4064256
PVP01_1223500	13.14597225	0	131.9232723	55.76529621	54.58306325	181.6380817
PVP01_1223400	158.5118322	428.8496595	812.930164	367.2938842	714.3322185	1155.345793
PVP01_1223300	0	1057.306124	4185.631535	1479.034346	2618.65557	6029.020084
PVP01_1223200	18.0412067	149.2796052	655.6737206	154.756865	285.497313	622.9220042
PVP01_1223100	3986.236296	2135.733126	4529.605443	1007.647685	3797.935597	1445.879766
PVP01_1223000	2915.646554	5369.442736	5274.528274	4950.948751	7464.100495	8954.372138
PVP01_1222900	0	26.03202974	294.1826143	453.1411954	605.0744646	622.4876202
PVP01_1222700	32.81027985	2630.185002	1010.687916	5639.804661	2949.842688	5829.276599
PVP01_1222600	542.0691899	337.6463077	276.2945287	39.91422071	85.92529662	39.91422071
PVP01_1222500	16446.06946	11221.171	10746.85105	6883.434487	4338.020418	49.8559612
PVP01_1222300	197.3718218	395.1441217	548.5852549	313.0256659	562.2244194	630.1375548
PVP01_1222200	0	104.7860384	9.494897711	318.575277	319.6922153	403.8023951
PVP01_1222100	2.302597817	791.0423692	1401.584	1756.555102	2480.32152	3062.012908
PVP01_1222000	0	36.44932878	75.21597762	286.0519193	381.8968259	381.8968259
PVP01_1221900	11.8973145	0	528.7744013	1498.854687	1813.050084	1813.050084
PVP01_1221800	377.3539429	83.36934454	235.9111628	251.7208635	217.8997705	253.6860979
PVP01_1221500	99.02882035	343.5267363	593.3150552	728.8545603	1003.251419	1176.923503
PVP01_1221400	130.4534975	0	945.6498921	477.6266819	928.1483635	1125.429739
PVP01_1221300	0	976.3616226	407.0842062	2782.866408	1971.15561	2875.708823
PVP01_1221200	31.22501452	75.98493682	97.10904813	407.4538564	218.4328557	235.1081407
PVP01_1221100	343.6009749	188.1491005	209.3946117	126.6668717	187.7218941	133.8443818
PVP01_1221000	15406.64546	13369.70088	15557.21843	10990.09168	12558.90503	14605.75554
PVP01_1220900	157.3147555	323.2590722	185.4524802	150.8714585	157.3147555	28.13772467
PVP01_1220800	1129.570977	814.7609192	1239.523372	1036.999676	1195.631408	1307.295907
PVP01_1220700	487.2795805	596.226232	571.2195024	793.0776231	899.3487248	943.460955
PVP01_1220600	15.34002482	135.9839658	567.4655372	648.7680033	949.1676408	1142.86594
PVP01_1220500	0	35.26117318	200.5031716	78.72547801	216.7876986	328.7002433
PVP01_1220400	75249.74314	82845.82396	79339.54703	65295.17184	90136.17668	75865.08104
PVP01_1219400	353.4691473	4744.210679	11111.22749	15298.48546	20332.89618	23245.49791
PVP01_1219100	0	0	0	0	0	0
PVP01_1219000	466.6190955	738.8619155	328.2462151	292.7048105	284.2278625	306.3401726
PVP01_1218900	6.355134651	98.38191836	205.9577583	334.0093408	398.3177629	508.3226952
PVP01_1218800	102.6362076	126.5243331	560.6226201	329.6318168	418.1399733	563.1280281
PVP01_1218700	0	9.572158907	57.749963	40.80881072	85.61786159	102.5590139
PVP01_1218600	573.9495222	1382.003173	2094.943347	3613.197768	3902.908681	3963.962548
PVP01_1218500	669.1955419	260.6538181	305.188706	1356.284984	1479.04231	1502.297859
PVP01_1218400	1619.807895	1127.961622	1213.281353	2109.319752	729.5115375	1036.019024
PVP01_1218300	154.592893	32.95486549	254.089251	17.51322787	109.1446794	119.2767279
PVP01_1218200	2418.574524	1742.672825	2388.842042	3795.814614	4015.015905	4595.607567
PVP01_1218100	1427.585178	879.1792031	1826.776137	1354.32392	1710.54243	2877.3296
PVP01_1218000	1592.725332	7910.116056	20166.09279	16777.07	26236.9946	35518.89899
PVP01_1217900	0	0	38.49151429	800.1059044	838.5974187	858.0041465
PVP01_1217800	16.10931509	290.3989045	587.3420198	407.9038584	1566.981419	1777.666861
PVP01_1217700	2.441713101	73.62642958	157.0929962	231.2444094	292.927649	308.4037364
PVP01_1217600	202.912769	516.610095	364.694603	654.1802124	161.781834	772.6380079
PVP01_1217500	2097.375955	984.9572692	2095.904527	820.5195067	1306.442574	458.9982896
PVP01_1217400	477.1364863	439.1130124	602.1166748	428.8252535	446.2081814	449.6604017
PVP01_1217300	199.7220959	273.6899128	356.1429014	461.1844061	651.1091724	532.0088751
PVP01_1217200	883.8516291	843.9114236	1166.580672	1240.857219	1161.923193	1325.894995
PVP01_1217000	9428.676354	7772.639131	4395.937117	3123.328688	767.1889638	105.2145292
PVP01_1216800	323.6356155	392.9707918	652.8855133	105.682125	265.9626223	404.4070808
PVP01_1216700	1896.623679	2150.362328	3223.310359	4835.695877	5068.628634	6398.266911
PVP01_1216600	42.09710852	1039.896955	1240.852614	1987.477979	2294.839653	2722.692359
PVP01_1216500	330.8598418	541.8984991	1682.067596	1042.730058	2187.717505	2673.147051
PVP01_1216400	335.1245886	794.8268316	2036.352018	2876.220697	4240.345514	4498.051164
PVP01_1216300	40.11287241	153.1755453	82.71288684	293.0319516	173.4118417	173.4118417
PVP01_1216200	2.849980518	0.541305599	47.71278675	35.09230283	35.09230283	82.26378398
PVP01_1216100	262.7765204	424.8306075	850.3774019	747.0869148	1202.888684	1347.735594
PVP01_1216000	2673.806632	2674.67352	3563.922712	3255.718306	4270.920688	4281.878206
PVP01_1215900	202.5666012	202.5666012	47.84043239	122.3473264	134.5800676	199.6906764
PVP01_1215800	0	15.56007764	135.1397776	129.2561161	285.821459	312.6269202
PVP01_1215500	1866.655318	1048.048921	985.2612815	1771.37381	1816.114767	1726.0222
PVP01_1215400	10750.4852	10041.40119	8598.134073	5882.594433	4278.516289	5218.619442
PVP01_1215300	644.0372019	1059.578485	1067.728786	1605.810736	1115.195596	1374.401309
PVP01_1215200	151.6289303	17.30590048	173.3956418	38.23304113	48.07128048	33.95692083
PVP01_1215100	1134.04256	1221.936709	1637.334413	1338.797195	1617.553968	1621.31561
PVP01_1215000	0	519.8532869	954.8189367	748.4989968	1429.320338	1734.145735
PVP01_1214900	152.3934846	57.92420852	164.8837571	188.5721126	239.7570352	290.0636489
PVP01_1214800	202.6534746	236.2187848	51.34990739	76.0084478	0	24.71274394
PVP01_1214700	0	234.8546881	0	665.0028157	430.1481276	581.0698086
PVP01_1214500	61.0279388	86.26261112	50.34733367	302.3769628	167.9588937	217.7308055
PVP01_1214200	673.9471212	408.4995634	851.0089095	653.5139828	1051.333547	606.1838792
PVP01_1214100	8617.450622	11010.87733	10963.0907	11052.13257	11770.75005	12157.32784
PVP01_1214000	1451.565279	1401.401037	1829.293535	1264.279129	1381.254762	2386.87895
PVP01_1213900	1248.829624	109.8396793	2275.14294	733.4774216	2042.586493	1689.867009
PVP01_1213600	0	2868.623261	11139.15144	16218.24296	19864.64775	24613.15655
PVP01_1213400	104.6752563	2033.890118	10800.48991	14668.21607	20996.65881	25328.00045
PVP01_1213200	31.31606524	283.0021541	368.9956046	537.2516544	695.5997038	846.0224429
PVP01_1213100	2371.738287	1729.711305	2004.986263	1091.542926	1670.696678	1010.757368
PVP01_1213000	0	0	0	8.799057847	8.799057847	8.799057847
PVP01_1212900	395.3587502	3008.24633	3092.158972	4775.988439	6058.847644	7892.147871
PVP01_1212800	1898.608309	3343.361943	12898.26747	13923.6152	20177.71554	26470.79515
PVP01_1212700	1259.207094	1240.707571	1454.831322	1011.941089	1139.020441	1261.319968
PVP01_1212600	196.6864459	125.094854	161.6929336	103.8248995	155.4152118	129.0520296
PVP01_1212500	0	0	0	0	0	0
PVP01_1212300	50.03904202	30.58638993	50.03904202	0	50.03904202	0
PVP01_1212200	10019.0052	2247.24256	10015.03146	983.8287236	9170.260043	512.9133376
PVP01_1212100	1491.785148	3781.14268	4036.502863	5865.472476	9885.743463	12705.17061
PVP01_1212000	44.88215445	5.986312912	63.75478684	235.7156853	299.4704721	291.2457543
PVP01_1211900	100.3148832	141.8523707	114.0833688	158.1431057	113.7127059	145.9968405
PVP01_1211700	15674.75648	17518.84787	8647.466104	7296.177286	3914.517804	2360.952765
PVP01_1211600	495.3789824	446.5441914	321.2278801	389.6275958	331.5271986	327.2516584
PVP01_1211500	289.4925269	1221.812405	1563.234915	2160.215513	2505.664144	2956.961347
PVP01_1211400	147.1711341	273.5690886	885.9976657	626.0868981	866.2490866	858.6106497
PVP01_1211300	2018.224556	1810.766831	3244.157324	2796.199835	3221.208742	3460.873261
PVP01_1211200	21.87584471	208.4517413	218.2125742	151.5886832	385.1127796	385.1127796
PVP01_1211100	1739.162244	2127.04313	956.4049895	2194.427978	1274.420542	1868.213103
PVP01_1211000	2794.289544	2205.224434	1700.922798	1090.376863	774.0428698	610.6922429
PVP01_1210900	32.91384894	190.4934415	165.7103288	369.0921072	511.7972947	555.4075752
PVP01_1210800	0	8.305717264	322.673665	100.1456056	280.9376025	553.4296569
PVP01_1210600	48.37828363	914.8488566	2374.569034	3138.943675	4074.124664	5432.130823
PVP01_1210500	2996.275396	2522.327611	1320.271378	2010.743071	968.0297203	957.6021614
PVP01_1210300	486.3672469	445.7572929	238.4194061	149.2976582	183.3382659	196.4702014
PVP01_1210200	66.08992293	1197.747717	77.38246821	1103.44231	566.7739538	1330.074752
PVP01_1210100	21.07109153	164.8552984	546.2538674	246.8565378	500.981669	837.7265564
PVP01_1210000	672.4760278	1610.234172	1822.937058	1757.647361	3598.537075	3330.147825
PVP01_1209900	541.2126194	239.5298152	652.5941984	487.9959326	171.1788547	363.9587372
PVP01_1209800	214.9480586	91.4040425	200.4815926	69.58112185	309.2146625	171.6982555
PVP01_1209700	3320.788073	1459.962299	3049.680204	1803.124012	3899.210737	1596.632901
PVP01_1209600	0	1.87801204	45.63727577	261.4569282	60.47367166	102.3549234
PVP01_1209500	33612.44659	22033.8602	24703.20677	15405.54206	16085.21589	11879.85763
PVP01_1209400	110.7439452	945.5004537	1213.230489	1787.350028	2498.861198	2975.212927
PVP01_1209200	13010.45762	6365.138517	4800.027767	4032.043298	148.4376642	27.68976052
PVP01_1209100	0	565.99618	1162.938659	1849.834076	2050.135166	2622.638638
PVP01_1209000	35.49045968	228.373535	298.1626547	592.9736298	882.7331378	1061.406374
PVP01_1208900	42.65810169	533.2325752	1602.163373	2739.724296	3341.595041	4863.321488
PVP01_1208800	108.1489018	150.1821667	551.0485686	265.9779696	627.299555	638.9435173
PVP01_1208700	2952.346451	9545.685119	18194.62808	13240.83684	24435.38285	25794.99171
PVP01_1208600	0	0	0	11.03590273	11.03590273	11.03590273
PVP01_1208500	1767.011894	634.3979804	385.3660857	4131.800098	2991.136192	3997.215877
PVP01_1208300	102.0237805	68.61792959	163.9865614	925.1099037	752.8453421	904.6235882
PVP01_1208200	253.2138211	402.1822139	1186.966007	3675.788791	4456.625276	4765.441395
PVP01_1208100	203.5799475	40.50175809	203.5799475	117.1269284	157.6286865	117.1269284
PVP01_1208000	0	0	0	0	0	0
PVP01_1207900	129.8844942	0	879.4689285	342.1406769	525.4141755	1115.570845
PVP01_1207800	0	347.9945849	137.8094612	668.5088611	449.2355817	799.3201325
PVP01_1207700	0	560.3903067	807.3575681	974.6927984	1326.033236	2015.068823
PVP01_1207600	777.9636931	526.4240308	2197.508462	2823.875372	3448.075245	4204.818601
PVP01_1207400	1013.795341	1186.03662	2544.840877	1836.563529	3829.819016	2632.388956
PVP01_1207300	49.27352922	104.6664673	2747.461243	4646.573435	6099.725822	8133.102185
PVP01_1207200	388.5414386	31.67000456	132.3076866	100.637682	106.9101055	106.9101055
PVP01_1207100	13794.13696	12747.41025	7266.02674	5219.494714	4040.666437	2856.418857
PVP01_1207000	212.0204928	175.2320437	910.1556846	703.4604337	1670.564691	1477.52713
PVP01_1206900	11.37232645	73.09154929	148.9121885	176.9515638	217.8356342	341.6578757
PVP01_1206800	178.9773716	55.25658272	207.1382425	19.70847347	136.8678293	103.5783356
PVP01_1206700	0	1524.30057	1706.561847	2237.795097	4117.870219	4375.494009
PVP01_1206600	2859.212126	1825.823655	2290.175851	1562.573449	1297.570548	948.451199
PVP01_1206500	235.061076	203.720231	394.7353663	516.4692317	556.7835672	692.8889092
PVP01_1206400	242.7342207	225.0383838	292.0360927	185.763913	367.0237776	360.1827702
PVP01_1206300	669.8338907	45.54264156	842.8126056	771.5617194	1228.830005	1272.58882
PVP01_1206200	8760.280478	5860.585651	5391.391251	1412.721339	1237.064555	596.0956246
PVP01_1206100	81.40315199	80.38702589	81.40315199	0	77.74040773	0
PVP01_1206000	0.648187475	0.648187475	0	0	0	0
PVP01_1205900	0	260.0694222	172.2935577	509.7728662	514.166176	675.6737675
PVP01_1205800	0	164.7241934	106.1506803	380.7417049	322.1681918	537.5496526
PVP01_1205700	0	1150.62086	168.5312654	2547.757987	1360.826206	2857.525625
PVP01_1205600	49.75400538	46.39649874	49.75400538	156.9520084	311.3923454	269.2085419
PVP01_1205500	211.6942016	304.4508951	653.7614477	1051.034559	1113.698671	1522.308848
PVP01_1205400	379.0509422	500.1663826	351.99638	532.0601652	0	0
PVP01_1205300	915.0421335	995.6171123	1369.278694	1156.564296	1193.145051	1667.118991
PVP01_1205200	1688.860923	1945.073387	3435.171646	2591.293159	3859.282007	3844.10381
PVP01_1205100	1900.592685	1335.077495	744.5939608	324.7950985	306.5877818	0
PVP01_1205000	307.0443927	43.75143295	37.15543559	98.23340888	0	0
PVP01_1204900	0	38.12512134	38.12512134	41.18426271	79.30938405	79.30938405
PVP01_1204800	0	11.41337528	0	113.8302373	102.416862	102.416862
PVP01_1204700	283.0598499	962.7926284	1508.98594	1906.636796	2735.823956	2658.492313
PVP01_1204600	392.0914879	1538.711851	1881.924346	3833.869211	7033.595653	7774.467805
PVP01_1204500	94.37193022	123.5165294	206.6452385	261.2770448	190.3999939	154.5916495
PVP01_1204400	230.9118879	146.768513	617.3758443	152.4786676	406.1619685	560.2060568
PVP01_1204300	4025.103769	3539.075377	2205.946784	1579.107847	775.2981768	521.4927535
PVP01_1204200	5261.294098	3529.783677	2377.241029	2173.590536	1180.646456	457.5274975
PVP01_1204100	14.18009837	60.68869046	399.6888482	444.4616124	649.6884055	797.9508126
PVP01_1204000	0	11.28795358	0	11.28795358	15.65712877	15.65712877
PVP01_1203900	118.332738	77.86526329	159.122494	245.2793345	90.49974966	90.49974966
PVP01_1203700	147.4336394	0	2777.623277	1492.674893	2558.409083	3218.234635
PVP01_1203600	92.44893981	241.7906082	639.5651639	559.9800419	865.5084094	1138.132432
PVP01_1203500	0	0	225.8588855	174.331697	229.1742802	365.8687494
PVP01_1203300	314.0064572	6823.170318	14895.4539	20161.69999	27381.41356	33527.07525
PVP01_1203200	0	1209.919197	3223.256578	4604.848663	6507.010119	8446.840006
PVP01_1203100	9076.513626	5026.277947	5932.376943	3372.454715	1922.921984	0
PVP01_1203000	1322.7547	241.9265804	1505.965706	56.62836122	1284.66609	239.8393678
PVP01_1202900	18.41045233	40.30555569	385.6616056	580.0806009	721.4768579	837.0260381
PVP01_1202800	434.4978082	215.8752778	516.3544951	149.4494465	377.3950741	158.3963842
PVP01_1202700	503.4372969	367.8042559	492.9998356	245.0886737	164.8748259	143.8250503
PVP01_1202600	68.30275517	68.30275517	0	61.78640563	54.04944465	54.04944465
PVP01_1202500	1.962018102	1.962018102	84.0535075	24.30172368	34.34521113	108.3552312
PVP01_1202400	168.4153123	266.218189	419.7039846	291.6404308	515.9986654	577.2928581
PVP01_1202300	24308.58247	33129.40507	46848.78295	51169.7133	62594.44533	73457.68486
PVP01_1202100	42.23035079	169.1962225	351.8796424	222.59171	463.2767209	559.2145007
PVP01_1202000	82.39168263	84.93122633	344.426761	327.8583371	249.1413852	701.5150569
PVP01_1401600	36668.20519	55356.18634	38830.36412	36282.35085	48750.5448	49970.72174
PVP01_1403100	911.9693562	1002.618666	958.1314221	1133.522849	1426.970624	1371.202663
PVP01_1403300	0	0	0	0	0	0
PVP01_1403400	6.542060824	54.25276018	243.8054288	140.7189868	292.4760629	444.1024768
PVP01_1403500	0	470.614583	1123.795737	1366.097408	1776.748159	2226.537191
PVP01_1403600	0	100.4877169	86.15144475	243.2876691	217.9614012	224.2730141
PVP01_1403700	0	3409.636641	5630.080845	7778.390344	10426.32353	13850.16214
PVP01_1403900	408.5894673	4249.706413	3724.235353	5909.966464	7922.760612	8799.683791
PVP01_1404000	415.9721901	3093.858873	4249.703264	6401.252868	8261.658604	8995.422824
PVP01_1404100	0	0	389.3244804	0	648.0945435	857.7789325
PVP01_1404200	0	142.3669349	108.8744975	471.8068091	333.6677635	333.6677635
PVP01_1404300	176.0139153	539.8892357	704.339852	1201.861227	984.185559	1172.641285
PVP01_1404400	2107.334014	2197.964491	1257.136625	719.2005031	877.2465505	669.3761486
PVP01_1404500	1975.088297	1483.211503	1967.066824	1091.030925	1288.305872	947.157862
PVP01_1404600	7.59929894	209.0321442	300.9815307	240.0569656	383.5529586	415.3911272
PVP01_1404700	84.59743213	118.6138966	193.1155364	234.5480189	327.8254723	369.4467643
PVP01_1404800	555.7513501	0	0	389.4098313	372.2306699	377.7873448
PVP01_1404900	1267.63939	2697.795559	1806.134255	1695.091659	1690.280816	1795.192612
PVP01_1405000	2471.194556	2156.022645	2034.603412	1463.17306	2462.197463	2519.272731
PVP01_1405100	0	396.0954876	362.8876119	379.7986746	1068.679214	985.8986816
PVP01_1405200	0	720.9812079	491.3208322	1217.419636	1315.879846	2023.167753
PVP01_1405300	53.42234508	79.12476468	0	25.7024196	50.51559092	76.21801052
PVP01_1405500	86.31767636	110.0629691	70.40344117	90.73705721	136.6132621	106.6550136
PVP01_1405600	0	1169.956876	1574.728116	2075.512173	4000.987849	4344.508646
PVP01_1405900	261.7717247	546.003622	1552.986546	1402.658368	2069.088391	2150.784213
PVP01_1406000	0	10.09785368	238.6051842	354.0488377	401.5111105	540.0110754
PVP01_1406100	0	0	0	514.0738175	514.0738175	514.0738175
PVP01_1406200	24.97363016	18.88761536	183.8701597	34.94963673	75.32362515	194.1642669
PVP01_1406300	265.9865921	200.1540168	394.490425	246.6070352	636.7257968	594.8993314
PVP01_1406400	106.5998733	125.3981855	219.8959044	113.7285152	314.8261073	152.4930189
PVP01_1406500	0	279.4632265	676.7730259	1571.546421	1353.16926	1815.770937
PVP01_1406600	0	310.96389	508.4146135	1096.431591	1983.157872	2148.854549
PVP01_1406800	37.6696023	65.26134003	527.0503232	266.2602704	433.0689267	561.3270575
PVP01_1406900	330.47374	279.3591589	345.0050919	197.0341533	463.410495	239.2198158
PVP01_1407000	0	0	84.39912491	84.39912491	84.39912491	84.39912491
PVP01_1407100	0	524.505743	2108.362903	1902.375795	3584.537967	4189.86626
PVP01_1407200	46.82231857	178.6806724	295.3295443	115.5131767	255.5941753	331.7758323
PVP01_1407300	575.7347151	4636.32459	2634.836281	7378.154778	5350.611742	8239.394628
PVP01_1407400	0	120.0964689	207.9847972	133.3393006	237.6054464	272.3810957
PVP01_1407500	41.98052401	211.8951189	731.6410791	760.0832003	1143.896299	1511.554185
PVP01_1407600	830.9457538	1478.177888	2407.312391	2869.405135	4415.130438	5321.291328
PVP01_1407900	53.79331136	157.8779707	654.0102451	812.7508803	1102.252754	1421.756117
PVP01_1408000	0	64.94008882	258.0631401	250.843784	269.96083	314.1248146
PVP01_1408100	0	177.21325	493.3978259	470.6491023	714.4878429	926.8031322
PVP01_1408200	88.90404102	151.5416838	363.7622311	101.3855842	295.7503056	357.9837078
PVP01_1408300	169.1655509	151.1672446	348.1683903	135.6491567	305.976418	363.7689748
PVP01_1408400	4400.250497	1432.438775	3345.956073	2289.657398	1887.94476	824.412661
PVP01_1408500	1595.29694	1454.665107	2161.064021	820.870091	1587.049447	1063.634061
PVP01_1408600	1917.913278	967.999234	1763.096687	1003.684398	1026.832512	966.3880745
PVP01_1408900	5338.254658	5660.578323	3062.356076	2511.768711	1466.270922	946.0080357
PVP01_1409000	6343.366088	5332.270505	3395.812708	3153.322391	286.754228	15.29004923
PVP01_1409100	0	1430.800964	2053.092305	3638.256447	3339.052305	5540.869688
PVP01_1409200	26.02541003	164.2483412	158.7165594	369.690344	289.7923235	559.4873526
PVP01_1409300	0	1896.33019	5912.586619	15296.52044	16612.32173	20552.4089
PVP01_1409500	165.0449465	101.9988585	179.2921227	35.6545564	97.3301449	72.16371003
PVP01_1409600	0	33.13255892	85.56928625	105.2369179	184.7219486	225.9422952
PVP01_1409700	1.899866856	507.5649761	452.0136581	1022.324026	763.3504535	1539.846547
PVP01_1409800	535.3177795	680.9672046	1705.891763	1556.740342	1641.620726	2377.113336
PVP01_1409900	216.8651672	365.4703017	680.8739333	1034.981583	1129.987068	1290.770404
PVP01_1410000	0	0	97.5966032	60.53889668	60.53889668	97.5966032
PVP01_1410100	5127.112608	10708.16918	17757.06016	34287.63864	44838.84378	55372.82661
PVP01_1410300	0	121.039406	338.8532101	278.036241	517.3776386	563.8640017
PVP01_1410400	36.69817989	67.69267391	512.6534347	616.1127792	839.7959916	1092.006648
PVP01_1410500	1372.722196	1179.000984	736.8037024	772.4657096	534.3973485	467.493067
PVP01_1410700	0	7.528292087	188.4519442	1.252886306	136.228561	184.0965681
PVP01_1411000	0	392.0733866	820.9448756	554.6691379	687.4133923	1209.758458
PVP01_1411100	290.225037	390.5394987	0	163.798182	53.76598937	83.40190296
PVP01_1411200	33295.54552	25229.63885	13804.13807	7397.630182	2581.528959	0
PVP01_1411300	97.73402366	97.73402366	0	62.81056208	62.81056208	62.81056208
PVP01_1411400	138.7131768	226.127731	228.2303803	261.0962999	435.1344733	538.4673709
PVP01_1411500	112.5724833	868.2574981	997.0544515	2267.847146	1886.740405	2827.201283
PVP01_1411600	501.2017979	903.030941	1393.31156	877.2748375	1883.296194	1717.031244
PVP01_1411700	84325.28341	26671.49093	71969.57517	4380.705393	50961.60586	1332.347078
PVP01_1411800	68.6512071	68.6512071	68.6512071	24.25861071	92.90981781	24.25861071
PVP01_1411900	0	0	345.5939947	626.6185571	626.6185571	972.2125518
PVP01_1412000	0	529.4790559	529.4790559	433.9061617	685.0605251	685.0605251
PVP01_1412100	10.85475389	10.85475389	235.3579374	56.73583479	28.35960643	268.0671274
PVP01_1412200	0	110.9208523	35.09690667	330.3275081	280.2184398	373.1711444
PVP01_1412300	0	972.7884004	3041.417466	4698.556517	6210.588562	8067.594087
PVP01_1412400	11.20395249	35.98226423	435.0795868	882.9878746	892.6786432	1151.124101
PVP01_1412500	0	2092.514232	10250.52326	11288.33491	16848.18645	19721.01258
PVP01_1412600	1996.176022	865.2228256	1655.881509	865.2482194	1661.937985	917.0531975
PVP01_1412700	726.5505613	919.5602676	1079.197461	1542.756137	1887.468575	1564.61534
PVP01_1412800	762.4238663	618.6112027	1103.529274	435.0626872	1033.694214	1062.165817
PVP01_1412900	76.66182205	533.1202977	440.7286748	1649.629066	964.6244392	1942.535418
PVP01_1413100	374.0862056	253.4985523	901.524191	962.3669637	1335.735193	1364.10934
PVP01_1413200	508.9065829	711.8159153	1176.346309	692.141277	1119.133624	1616.092144
